Søvn tider
2023-04-06 05:35:00,Morning
2023-04-06 22:45:00,Night
2023-04-07 05:25:00,Morning
2023-04-07 22:40:00,Night
2023-04-08 05:30:00,Morning
2023-04-08 22:45:00,Night
2023-04-09 05:40:00,Morning
2023-04-09 22:35:00,Night
2023-04-10 05:45:00,Morning
2023-04-10 22:30:00,Night
2023-04-11 05:35:00,Morning
2023-04-11 22:40:00,Night
2023-04-12 05:25:00,Morning
2023-04-12 22:45:00,Night
2023-04-13 05:30:00,Morning
2023-04-13 22:45:00,Night
2023-04-14 05:40:00,Morning
2023-04-14 22:35:00,Night
2023-04-15 05:45:00,Morning
2023-04-15 22:30:00,Night
2023-04-16 05:35:00,Morning
2023-04-16 22:40:00,Night
2023-04-17 05:25:00,Morning
2023-04-17 22:45:00,Night
2023-04-18 05:30:00,Morning
2023-04-18 22:45:00,Night
2023-04-19 05:40:00,Morning
2023-04-19 22:35:00,Night
2023-04-20 05:45:00,Morning
2023-04-20 22:30:00,Night
2023-04-21 05:35:00,Morning
2023-04-21 22:40:00,Night
2023-04-22 05:25:00,Morning
2023-04-22 22:45:00,Night
2023-04-23 05:30:00,Morning
2023-04-23 22:45:00,Night
2023-04-24 05:40:00,Morning
2023-04-24 22:35:00,Night
2023-04-25 05:45:00,Morning
2023-04-25 22:30:00,Night
2023-04-26 05:35:00,Morning
2023-04-26 22:40:00,Night
2023-04-27 05:25:00,Morning
2023-04-27 22:45:00,Night
2023-04-28 05:30:00,Morning
2023-04-28 22:45:00,Night
2023-04-29 05:40:00,Morning
2023-04-29 22:35:00,Night
2023-04-30 05:45:00,Morning
2023-04-30 22:30:00,Night
2023-05-01 05:15:00,Morning
2023-05-01 22:45:00,Night
2023-05-02 09:30:00,Morning
2023-05-02 22:00:00,Night
2023-05-03 09:45:00,Morning
2023-05-03 22:30:00,Night
2023-05-04 09:30:00,Morning
2023-05-04 21:00:00,Night
2023-05-05 09:00:00,Morning
2023-05-05 22:45:00,Night
2023-05-06 09:30:00,Morning
2023-05-06 21:30:00,Night
2023-05-07 09:15:00,Morning
2023-05-07 23:30:00,Night
2023-05-08 09:30:00,Morning
2023-05-08 22:30:00,Night
2023-05-09 09:45:00,Morning
2023-05-09 22:00:00,Night
2023-05-10 09:30:00,Morning
2023-05-10 21:45:00,Night
2023-05-11 09:45:00,Morning
2023-05-11 23:15:00,Night
2023-05-12 09:00:00,Morning
2023-05-12 21:15:00,Night
2023-05-13 09:00:00,Morning
2023-05-13 22:00:00,Night
2023-05-14 09:30:00,Morning
2023-05-14 21:30:00,Night
2023-05-15 09:00:00,Morning
2023-05-15 21:45:00,Night
2023-05-16 09:15:00,Morning
2023-05-16 22:15:00,Night
2023-05-17 09:15:00,Morning
2023-05-17 21:45:00,Night
2023-05-18 09:45:00,Morning
2023-05-18 22:30:00,Night
2023-05-19 09:30:00,Morning
2023-05-19 21:15:00,Night
2023-05-20 10:45:00,Morning
2023-05-20 23:00:00,Night
2023-05-21 09:30:00,Morning
2023-05-21 21:45:00,Night
2023-05-22 08:15:00,Morning
2023-05-22 22:15:00,Night
2023-05-23 09:00:00,Morning
2023-05-23 22:30:00,Night
2023-05-24 08:00:00,Morning
2023-05-24 21:30:00,Night
2023-05-25 08:45:00,Morning
2023-05-25 21:45:00,Night
2023-05-26 08:30:00,Morning
2023-05-26 21:15:00,Night
2023-05-27 09:30:00,Morning
2023-05-27 23:00:00,Night
2023-05-28 08:45:00,Morning
2023-05-28 21:30:00,Night
2023-05-29 06:00:00,Morning
2023-05-29 21:15:00,Night
2023-05-30 05:15:00,Morning
2023-05-30 22:00:00,Night
2023-05-31 07:15:00,Morning
2023-05-31 22:42:00,Night
2023-06-01 05:00:00,Morning
2023-06-01 22:15:00,Night
2023-06-02 09:45:00,Morning
2023-06-02 21:45:00,Night
2023-06-03 09:30:00,Morning
2023-06-03 23:00:00,Night
2023-06-04 09:15:00,Morning
2023-06-04 21:00:00,Night
2023-06-05 09:15:00,Morning
2023-06-05 22:15:00,Night
2023-06-06 09:15:00,Morning
2023-06-06 21:45:00,Night
2023-06-07 09:30:00,Morning
2023-06-07 21:30:00,Night
2023-06-08 09:00:00,Morning
2023-06-08 22:30:00,Night
2023-06-09 08:00:00,Morning
2023-06-09 21:15:00,Night
2023-06-10 09:45:00,Morning
2023-06-10 21:30:00,Night
2023-06-11 09:45:00,Morning
2023-06-11 22:00:00,Night
2023-06-12 09:30:00,Morning
2023-06-12 21:00:00,Night
2023-06-13 09:00:00,Morning
2023-06-13 22:15:00,Night
2023-06-14 09:45:00,Morning
2023-06-14 21:45:00,Night
2023-06-15 09:15:00,Morning
2023-06-15 21:15:00,Night
2023-06-16 09:15:00,Morning
2023-06-16 22:15:00,Night
2023-06-17 09:30:00,Morning
2023-06-17 21:30:00,Night
2023-06-18 09:45:00,Morning
2023-06-18 21:45:00,Night
2023-06-19 09:15:00,Morning
2023-06-19 22:00:00,Night
2023-06-20 09:30:00,Morning
2023-06-20 21:30:00,Night
2023-06-21 09:00:00,Morning
2023-06-21 21:45:00,Night
2023-06-22 09:00:00,Morning
2023-06-22 22:15:00,Night
2023-06-23 09:00:00,Morning
2023-06-23 21:00:00,Night
2023-06-24 09:30:00,Morning
2023-06-24 21:45:00,Night
2023-06-25 09:45:00,Morning
2023-06-25 21:30:00,Night
2023-06-26 09:45:00,Morning
2023-06-26 22:00:00,Night
2023-06-27 09:15:00,Morning
2023-06-27 21:15:00,Night
2023-06-28 09:15:00,Morning
2023-06-28 21:45:00,Night
2023-06-29 09:15:00,Morning
2023-06-29 22:15:00,Night
2023-06-30 09:30:00,Morning
2023-06-30 21:30:00,Night
2023-07-01 09:00:00,Morning
2023-07-01 22:00:00,Night
2023-07-02 09:15:00,Morning
2023-07-02 22:45:00,Night
2023-07-03 09:30:00,Morning
2023-07-03 22:30:00,Night
2023-07-04 09:45:00,Morning
2023-07-04 21:30:00,Night
2023-07-05 08:00:00,Morning
2023-07-05 22:15:00,Night
2023-07-06 09:30:00,Morning
2023-07-06 21:45:00,Night
2023-07-07 09:15:00,Morning
2023-07-07 22:30:00,Night
2023-07-08 09:45:00,Morning
2023-07-08 21:15:00,Night
2023-07-09 09:00:00,Morning
2023-07-09 22:00:00,Night
2023-07-10 09:30:00,Morning
2023-07-10 21:30:00,Night
2023-07-11 08:15:00,Morning
2023-07-11 22:45:00,Night
2023-07-12 09:45:00,Morning
2023-07-12 21:45:00,Night
2023-07-13 09:00:00,Morning
2023-07-13 22:15:00,Night
2023-07-14 09:30:00,Morning
2023-07-14 21:30:00,Night
2023-07-15 09:00:00,Morning
2023-07-15 21:15:00,Night
2023-07-16 09:15:00,Morning
2023-07-16 22:00:00,Night
2023-07-17 09:30:00,Morning
2023-07-17 21:45:00,Night
2023-07-18 09:45:00,Morning
2023-07-18 22:30:00,Night
2023-07-19 09:15:00,Morning
2023-07-19 21:15:00,Night
2023-07-20 09:30:00,Morning
2023-07-20 21:30:00,Night
2023-07-21 09:00:00,Morning
2023-07-21 21:45:00,Night
2023-07-22 09:00:00,Morning
2023-07-22 22:15:00,Night
2023-07-23 09:00:00,Morning
2023-07-23 21:00:00,Night
2023-07-24 05:30:00,Morning
2023-07-24 21:45:00,Night
2023-07-25 06:45:00,Morning
2023-07-25 21:30:00,Night
2023-07-26 04:45:00,Morning
2023-07-26 22:00:00,Night
2023-07-27 08:15:00,Morning
2023-07-27 21:15:00,Night
2023-07-28 06:15:00,Morning
2023-07-28 21:45:00,Night
2023-07-29 05:15:00,Morning
2023-07-29 22:15:00,Night
2023-07-30 07:30:00,Morning
2023-07-30 21:30:00,Night
2023-07-31 06:15:00,Morning
2023-07-31 22:30:00,Night
2023-08-01 09:00:00,Morning
2023-08-01 22:00:00,Night
2023-08-02 09:15:00,Morning
2023-08-02 22:45:00,Night
2023-08-03 09:30:00,Morning
2023-08-03 22:30:00,Night
2023-08-04 09:45:00,Morning
2023-08-04 21:30:00,Night
2023-08-05 09:00:00,Morning
2023-08-05 22:15:00,Night
2023-08-06 09:30:00,Morning
2023-08-06 21:45:00,Night
2023-08-07 09:15:00,Morning
2023-08-07 22:30:00,Night
2023-08-08 09:45:00,Morning
2023-08-08 21:15:00,Night
2023-08-09 09:00:00,Morning
2023-08-09 22:00:00,Night
2023-08-10 09:30:00,Morning
2023-08-10 21:30:00,Night
2023-08-11 09:15:00,Morning
2023-08-11 22:45:00,Night
2023-08-12 09:45:00,Morning
2023-08-12 21:45:00,Night
2023-08-13 09:00:00,Morning
2023-08-13 22:15:00,Night
2023-08-14 09:30:00,Morning
2023-08-14 21:30:00,Night
2023-08-15 09:00:00,Morning
2023-08-15 21:15:00,Night
2023-08-16 09:15:00,Morning
2023-08-16 22:00:00,Night
2023-08-17 09:30:00,Morning
2023-08-17 21:45:00,Night
2023-08-18 09:45:00,Morning
2023-08-18 22:30:00,Night
2023-08-19 09:15:00,Morning
2023-08-19 21:15:00,Night
2023-08-20 09:30:00,Morning
2023-08-20 21:30:00,Night
2023-08-21 09:00:00,Morning
2023-08-21 21:45:00,Night
2023-08-22 09:00:00,Morning
2023-08-22 22:15:00,Night
2023-08-23 09:00:00,Morning
2023-08-23 21:00:00,Night
2023-08-24 09:30:00,Morning
2023-08-24 21:45:00,Night
2023-08-25 09:45:00,Morning
2023-08-25 21:30:00,Night
2023-08-26 09:45:00,Morning
2023-08-26 22:00:00,Night
2023-08-27 08:15:00,Morning
2023-08-27 21:15:00,Night
2023-08-28 06:15:00,Morning
2023-08-28 21:45:00,Night
2023-08-29 05:15:00,Morning
2023-08-29 22:15:00,Night
2023-08-30 07:30:00,Morning
2023-08-30 21:30:00,Night
2023-08-31 06:15:00,Morning
2023-08-31 22:30:00,Night
2023-09-01 07:00:00,Morning
2023-09-01 22:00:00,Night
2023-09-02 06:15:00,Morning
2023-09-02 22:45:00,Night
2023-09-03 07:30:00,Morning
2023-09-03 22:30:00,Night
2023-09-04 05:45:00,Morning
2023-09-04 21:30:00,Night
2023-09-05 08:00:00,Morning
2023-09-05 22:15:00,Night
2023-09-06 06:30:00,Morning
2023-09-06 21:45:00,Night
2023-09-07 05:15:00,Morning
2023-09-07 22:30:00,Night
2023-09-08 07:45:00,Morning
2023-09-08 21:15:00,Night
2023-09-09 06:00:00,Morning
2023-09-09 22:00:00,Night
2023-09-10 05:30:00,Morning
2023-09-10 21:30:00,Night
2023-09-11 08:15:00,Morning
2023-09-11 22:45:00,Night
2023-09-12 06:45:00,Morning
2023-09-12 21:45:00,Night
2023-09-13 05:00:00,Morning
2023-09-13 22:15:00,Night
2023-09-14 07:30:00,Morning
2023-09-14 21:30:00,Night
2023-09-15 06:00:00,Morning
2023-09-15 21:15:00,Night
2023-09-16 05:15:00,Morning
2023-09-16 22:00:00,Night
2023-09-17 08:30:00,Morning
2023-09-17 21:45:00,Night
2023-09-18 06:45:00,Morning
2023-09-18 22:30:00,Night
2023-09-19 05:15:00,Morning
2023-09-19 21:15:00,Night
2023-09-20 07:30:00,Morning
2023-09-20 21:30:00,Night
2023-09-21 06:00:00,Morning
2023-09-21 21:45:00,Night
2023-09-22 05:00:00,Morning
2023-09-22 22:15:00,Night
2023-09-23 09:00:00,Morning
2023-09-23 21:00:00,Night
2023-09-24 05:30:00,Morning
2023-09-24 21:45:00,Night
2023-09-25 06:45:00,Morning
2023-09-25 21:30:00,Night
2023-09-26 04:45:00,Morning
2023-09-26 22:00:00,Night
2023-09-27 08:15:00,Morning
2023-09-27 21:15:00,Night
2023-09-28 06:15:00,Morning
2023-09-28 21:45:00,Night
2023-09-29 05:15:00,Morning
2023-09-29 22:15:00,Night
2023-09-30 07:30:00,Morning
2023-09-30 21:30:00,Night
2023-10-01 06:15:00,Morning
2023-10-01 22:00:00,Night
2023-10-02 07:30:00,Morning
2023-10-02 22:00:00,Night
2023-10-03 05:45:00,Morning
2023-10-03 21:30:00,Night
2023-10-04 08:00:00,Morning
2023-10-04 22:15:00,Night
2023-10-05 06:30:00,Morning
2023-10-05 21:45:00,Night
2023-10-06 05:15:00,Morning
2023-10-06 22:30:00,Night
2023-10-07 07:45:00,Morning
2023-10-07 21:15:00,Night
2023-10-08 06:00:00,Morning
2023-10-08 22:00:00,Night
2023-10-09 05:30:00,Morning
2023-10-09 21:30:00,Night
2023-10-10 08:15:00,Morning
2023-10-10 22:45:00,Night
2023-10-11 06:45:00,Morning
2023-10-11 21:45:00,Night
2023-10-12 05:00:00,Morning
2023-10-12 22:15:00,Night
2023-10-13 07:30:00,Morning
2023-10-13 21:30:00,Night
2023-10-14 06:00:00,Morning
2023-10-14 21:15:00,Night
2023-10-15 05:15:00,Morning
2023-10-15 22:00:00,Night
2023-10-16 08:30:00,Morning
2023-10-16 21:45:00,Night
2023-10-17 06:45:00,Morning
2023-10-17 22:30:00,Night
2023-10-18 05:15:00,Morning
2023-10-18 21:15:00,Night
2023-10-19 07:30:00,Morning
2023-10-19 21:30:00,Night
2023-10-20 06:00:00,Morning
2023-10-20 21:45:00,Night
2023-10-21 05:00:00,Morning
2023-10-21 22:15:00,Night
2023-10-22 09:00:00,Morning
2023-10-22 21:00:00,Night
2023-10-23 05:30:00,Morning
2023-10-23 21:45:00,Night
2023-10-24 06:45:00,Morning
2023-10-24 21:30:00,Night
2023-10-25 04:45:00,Morning
2023-10-25 22:00:00,Night
2023-10-26 08:15:00,Morning
2023-10-26 21:15:00,Night
2023-10-27 06:15:00,Morning
2023-10-27 21:45:00,Night
2023-10-28 05:15:00,Morning
2023-10-28 22:15:00,Night
2023-10-29 07:30:00,Morning
2023-10-29 21:30:00,Night
2023-10-30 06:15:00,Morning
2023-10-30 22:30:00,Night
2023-10-31 07:00:00,Morning
2023-10-31 22:42:00,Night
2023-11-01 05:00:00,Morning
2023-11-01 22:15:00,Night
2023-11-02 06:45:00,Morning
2023-11-02 21:45:00,Night
2023-11-03 04:30:00,Morning
2023-11-03 23:00:00,Night
2023-11-04 09:15:00,Morning
2023-11-04 21:00:00,Night
2023-11-05 05:15:00,Morning
2023-11-05 22:15:00,Night
2023-11-06 07:15:00,Morning
2023-11-06 21:45:00,Night
2023-11-07 06:30:00,Morning
2023-11-07 21:30:00,Night
2023-11-08 05:00:00,Morning
2023-11-08 22:30:00,Night
2023-11-09 08:00:00,Morning
2023-11-09 21:15:00,Night
2023-11-10 06:45:00,Morning
2023-11-10 21:30:00,Night
2023-11-11 04:45:00,Morning
2023-11-11 22:00:00,Night
2023-11-12 09:30:00,Morning
2023-11-12 21:00:00,Night
2023-11-13 05:00:00,Morning
2023-11-13 22:15:00,Night
2023-11-14 07:45:00,Morning
2023-11-14 21:45:00,Night
2023-11-15 06:15:00,Morning
2023-11-15 21:15:00,Night
2023-11-16 05:15:00,Morning
2023-11-16 22:15:00,Night
2023-11-17 08:30:00,Morning
2023-11-17 21:30:00,Night
2023-11-18 06:45:00,Morning
2023-11-18 21:45:00,Night
2023-11-19 05:15:00,Morning
2023-11-19 22:00:00,Night
2023-11-20 07:30:00,Morning
2023-11-20 21:30:00,Night
2023-11-21 06:00:00,Morning
2023-11-21 21:45:00,Night
2023-11-22 05:00:00,Morning
2023-11-22 22:15:00,Night
2023-11-23 09:00:00,Morning
2023-11-23 21:00:00,Night
2023-11-24 05:30:00,Morning
2023-11-24 21:45:00,Night
2023-11-25 06:45:00,Morning
2023-11-25 21:30:00,Night
2023-11-26 04:45:00,Morning
2023-11-26 22:00:00,Night
2023-11-27 08:15:00,Morning
2023-11-27 21:15:00,Night
2023-11-28 06:15:00,Morning
2023-11-28 21:45:00,Night
2023-11-29 05:15:00,Morning
2023-11-29 22:15:00,Night
2023-11-30 07:30:00,Morning
2023-11-30 21:30:00,Night
2023-12-01 06:15:00,Morning
2023-12-01 23:45:00,Night
2023-12-02 06:30:00,Morning
2023-12-02 23:00:00,Night
2023-12-03 05:45:00,Morning
2023-12-03 21:30:00,Night
2023-12-04 06:00:00,Morning
2023-12-04 23:15:00,Night
2023-12-05 06:30:00,Morning
2023-12-05 23:45:00,Night
2023-12-06 05:15:00,Morning
2023-12-06 23:30:00,Night
2023-12-07 05:45:00,Morning
2023-12-07 23:15:00,Night
2023-12-08 06:00:00,Morning
2023-12-08 23:00:00,Night
2023-12-09 05:30:00,Morning
2023-12-09 23:30:00,Night
2023-12-10 08:15:00,Morning
2023-12-10 23:45:00,Night
2023-12-11 06:45:00,Morning
2023-12-11 23:45:00,Night
2023-12-12 05:00:00,Morning
2023-12-12 23:15:00,Night
2023-12-13 07:30:00,Morning
2023-12-13 23:30:00,Night
2023-12-14 06:00:00,Morning
2023-12-14 21:15:00,Night
2023-12-15 05:15:00,Morning
2023-12-15 23:00:00,Night
2023-12-16 08:30:00,Morning
2023-12-16 23:45:00,Night
2023-12-17 06:45:00,Morning
2023-12-17 22:30:00,Night
2023-12-18 05:15:00,Morning
2023-12-18 23:15:00,Night
2023-12-19 06:30:00,Morning
2023-12-19 23:30:00,Night
2023-12-20 06:00:00,Morning
2023-12-20 23:45:00,Night
2023-12-21 05:00:00,Morning
2023-12-21 23:15:00,Night
2023-12-22 05:32:00,Morning
2023-12-22 21:00:00,Night
2023-12-23 05:30:00,Morning
2023-12-23 21:45:00,Night
2023-12-24 06:45:00,Morning
2023-12-24 23:30:00,Night
2023-12-25 04:45:00,Morning
2023-12-25 23:40:00,Night
2023-12-26 05:15:00,Morning
2023-12-26 23:15:00,Night
2023-12-27 06:15:00,Morning
2023-12-27 23:45:00,Night
2023-12-28 05:15:00,Morning
2023-12-28 23:15:00,Night
2023-12-29 05:30:00,Morning
2023-12-29 23:30:00,Night
2023-12-30 06:15:00,Morning
2023-12-30 23:30:00,Night
2023-12-31 05:00:00,Morning
2023-12-31 23:45:00,Night
2024-01-01 05:15:00,Morning
2024-01-01 23:45:00,Night
2024-01-02 05:00:00,Morning
2024-01-02 23:30:00,Night
2024-01-03 05:15:00,Morning
2024-01-03 23:45:00,Night
2024-01-04 05:00:00,Morning
2024-01-04 23:30:00,Night
2024-01-05 05:15:00,Morning
2024-01-05 23:45:00,Night
2024-01-06 05:00:00,Morning
2024-01-06 23:30:00,Night
2024-01-07 05:15:00,Morning
2024-01-07 23:45:00,Night
2024-01-08 05:00:00,Morning
2024-01-08 23:30:00,Night
2024-01-09 05:15:00,Morning
2024-01-09 23:45:00,Night
2024-01-10 05:00:00,Morning
2024-01-10 23:30:00,Night
2024-01-11 05:15:00,Morning
2024-01-11 23:45:00,Night
2024-01-12 05:00:00,Morning
2024-01-12 23:30:00,Night
2024-01-13 05:15:00,Morning
2024-01-13 23:45:00,Night
2024-01-14 05:00:00,Morning
2024-01-14 23:30:00,Night
2024-01-15 05:15:00,Morning
2024-01-15 23:45:00,Night
2024-01-16 05:00:00,Morning
2024-01-16 23:30:00,Night
2024-01-17 05:15:00,Morning
2024-01-17 23:45:00,Night
2024-01-18 05:00:00,Morning
2024-01-18 23:30:00,Night
2024-01-19 05:15:00,Morning
2024-01-19 23:45:00,Night
2024-01-20 05:00:00,Morning
2024-01-20 23:30:00,Night
2024-01-21 05:15:00,Morning
2024-01-21 23:45:00,Night
2024-01-22 05:00:00,Morning
2024-01-22 23:30:00,Night
2024-01-23 05:15:00,Morning
2024-01-23 23:45:00,Night
2024-01-24 05:00:00,Morning
2024-01-24 23:30:00,Night
2024-01-25 05:15:00,Morning
2024-01-25 23:45:00,Night
2024-01-26 05:00:00,Morning
2024-01-26 23:30:00,Night
2024-01-27 05:15:00,Morning
2024-01-27 23:45:00,Night
2024-01-28 05:00:00,Morning
2024-01-28 23:30:00,Night
2024-01-29 05:15:00,Morning
2024-01-29 23:45:00,Night
2024-01-30 05:00:00,Morning
2024-01-30 23:30:00,Night
2024-01-31 05:15:00,Morning
2024-01-31 23:45:00,Night
2024-02-01 05:00:00,Morning
2024-02-01 23:30:00,Night
2024-02-02 05:15:00,Morning
2024-02-02 23:45:00,Night
2024-02-03 05:00:00,Morning
2024-02-03 23:30:00,Night
2024-02-04 05:15:00,Morning
2024-02-04 23:45:00,Night
2024-02-05 05:00:00,Morning
2024-02-05 23:30:00,Night
2024-02-06 05:15:00,Morning
2024-02-06 23:45:00,Night
2024-02-07 05:00:00,Morning
2024-02-07 23:30:00,Night
2024-02-08 05:15:00,Morning
2024-02-08 23:45:00,Night
2024-02-09 05:00:00,Morning
2024-02-09 23:30:00,Night
2024-02-10 05:15:00,Morning
2024-02-10 23:45:00,Night
2024-02-11 05:00:00,Morning
2024-02-11 23:30:00,Night
2024-02-12 05:15:00,Morning
2024-02-12 23:45:00,Night
2024-02-13 05:00:00,Morning
2024-02-13 23:30:00,Night
2024-02-14 05:15:00,Morning
2024-02-14 23:45:00,Night
2024-02-15 05:00:00,Morning
2024-02-15 23:30:00,Night
2024-02-16 05:15:00,Morning
2024-02-16 23:45:00,Night
2024-02-17 05:00:00,Morning
2024-02-17 23:30:00,Night
2024-02-18 05:15:00,Morning
2024-02-18 23:45:00,Night
2024-02-19 05:00:00,Morning
2024-02-19 23:30:00,Night
2024-02-20 05:15:00,Morning
2024-02-20 23:45:00,Night
2024-02-21 05:00:00,Morning
2024-02-21 23:30:00,Night
2024-02-22 05:15:00,Morning
2024-02-22 23:45:00,Night
2024-02-23 05:00:00,Morning
2024-02-23 23:30:00,Night
2024-02-24 05:15:00,Morning
2024-02-24 23:45:00,Night
2024-02-25 05:00:00,Morning
2024-02-25 23:30:00,Night
2024-02-26 05:15:00,Morning
2024-02-26 23:45:00,Night
2024-02-27 05:00:00,Morning
2024-02-27 23:30:00,Night
2024-02-28 05:15:00,Morning
2024-02-28 23:45:00,Night
2024-02-29 05:00:00,Morning
2024-02-29 23:30:00,Night
2024-03-01 09:35:00,Morning
2024-03-01 22:45:00,Night
2024-03-02 07:45:00,Morning
2024-03-02 22:15:00,Night
2024-03-03 09:00:00,Morning
2024-03-03 23:22:45,Night
2024-03-04 08:00:32,Morning
2024-03-04 22:45:35,Night
2024-03-05 07:00:00,Morning
2024-03-05 23:20:00,Night
2024-03-06 08:30:00,Morning
2024-03-06 22:20:00,Night
2024-03-07 09:00:00,Morning
2024-03-07 23:45:00,Night
